hour,date,month,quantity
6,4,3,0
7,4,3,180
8,4,3,255
9,4,3,2662
10,4,3,1304
11,4,3,70
12,4,3,4543
13,4,3,1362
14,4,3,1558
15,4,3,296
16,4,3,432
17,4,3,412
18,4,3,0
19,4,3,0
20,4,3,0
21,4,3,0
22,4,3,0
23,4,3,0
0,6,3,0
1,6,3,0
2,6,3,0
3,6,3,0
4,6,3,0
5,6,3,0
6,6,3,0
7,6,3,47
8,6,3,115
9,6,3,120
10,6,3,309
11,6,3,1093
12,6,3,1214
13,6,3,68
14,6,3,1867
15,6,3,949
16,6,3,112
17,6,3,171
18,6,3,0
19,6,3,0
20,6,3,0
21,6,3,0
22,6,3,0
23,6,3,0
0,7,3,0
1,7,3,0
2,7,3,0
3,7,3,0
4,7,3,0
5,7,3,0
6,7,3,0
7,7,3,15
8,7,3,29
9,7,3,906
10,7,3,2712
11,7,3,2838
12,7,3,1195
13,7,3,1281
14,7,3,2478
15,7,3,161
16,7,3,425
17,7,3,1872
18,7,3,0
19,7,3,0
20,7,3,0
21,7,3,0
22,7,3,0
23,7,3,0
0,8,3,0
1,8,3,0
2,8,3,0
3,8,3,0
4,8,3,0
5,8,3,0
6,8,3,0
7,8,3,127
8,8,3,324
9,8,3,1712
10,8,3,1591
11,8,3,2257
12,8,3,1365
13,8,3,77
14,8,3,1767
15,8,3,1526
16,8,3,1654
17,8,3,85
18,8,3,0
19,8,3,0
20,8,3,0
21,8,3,0
22,8,3,0
23,8,3,0
0,9,3,0
1,9,3,0
2,9,3,0
3,9,3,0
4,9,3,0
5,9,3,0
6,9,3,0
7,9,3,115
8,9,3,463
9,9,3,607
10,9,3,1272
11,9,3,3939
12,9,3,1553
13,9,3,1249
14,9,3,46
15,9,3,3
16,9,3,1536
17,9,3,101
18,9,3,0
19,9,3,0
20,9,3,0
21,9,3,0
22,9,3,0
23,9,3,0
0,10,3,0
1,10,3,0
2,10,3,0
3,10,3,0
4,10,3,0
5,10,3,0
6,10,3,0
7,10,3,477
8,10,3,606
9,10,3,2160
10,10,3,1580
11,10,3,783
12,10,3,1333
13,10,3,1058
14,10,3,1400
15,10,3,563
16,10,3,1377
17,10,3,77
18,10,3,0
19,10,3,0
20,10,3,0
21,10,3,0
22,10,3,0
23,10,3,0
0,11,3,0
1,11,3,0
2,11,3,0
3,11,3,0
4,11,3,0
5,11,3,0
6,11,3,0
7,11,3,108
8,11,3,313
9,11,3,1484
10,11,3,718
11,11,3,1010
12,11,3,1045
13,11,3,2579
14,11,3,1223
15,11,3,519
16,11,3,1217
17,11,3,51
18,11,3,0
19,11,3,0
20,11,3,0
21,11,3,0
22,11,3,0
23,11,3,0
0,13,3,0
1,13,3,0
2,13,3,0
3,13,3,0
4,13,3,0
5,13,3,0
6,13,3,0
7,13,3,96
8,13,3,97
9,13,3,43
10,13,3,844
11,13,3,615
12,13,3,221
13,13,3,616
14,13,3,73
15,13,3,503
16,13,3,62
17,13,3,203
18,13,3,0
19,13,3,0
20,13,3,0
21,13,3,0
22,13,3,0
23,13,3,0
0,14,3,0
1,14,3,0
2,14,3,0
3,14,3,0
4,14,3,0
5,14,3,0
6,14,3,0
7,14,3,34
8,14,3,473
9,14,3,2900
10,14,3,1491
11,14,3,635
12,14,3,1065
13,14,3,2458
14,14,3,480
15,14,3,1061
16,14,3,240
17,14,3,60
18,14,3,0
19,14,3,0
20,14,3,0
21,14,3,0
22,14,3,0
23,14,3,0
0,15,3,0
1,15,3,0
2,15,3,0
3,15,3,0
4,15,3,0
5,15,3,0
6,15,3,0
7,15,3,122
8,15,3,347
9,15,3,626
10,15,3,919
11,15,3,589
12,15,3,1141
13,15,3,713
14,15,3,1562
15,15,3,1506
16,15,3,543
17,15,3,113
18,15,3,0
19,15,3,0
20,15,3,0
21,15,3,0
22,15,3,0
23,15,3,0
0,16,3,0
1,16,3,0
2,16,3,0
3,16,3,0
4,16,3,0
5,16,3,0
6,16,3,0
7,16,3,115
8,16,3,451
9,16,3,1346
10,16,3,561
11,16,3,3197
12,16,3,3339
13,16,3,1403
14,16,3,1141
15,16,3,691
16,16,3,345
17,16,3,61
18,16,3,0
19,16,3,0
20,16,3,0
21,16,3,0
22,16,3,0
23,16,3,0
0,17,3,0
1,17,3,0
2,17,3,0
3,17,3,0
4,17,3,0
5,17,3,0
6,17,3,0
7,17,3,61
8,17,3,59
9,17,3,1132
10,17,3,7127
11,17,3,187
12,17,3,1550
13,17,3,1152
14,17,3,826
15,17,3,1940
16,17,3,585
17,17,3,173
18,17,3,0
19,17,3,0
20,17,3,0
21,17,3,0
22,17,3,0
23,17,3,0
0,18,3,0
1,18,3,0
2,18,3,0
3,18,3,0
4,18,3,0
5,18,3,0
6,18,3,0
7,18,3,60
8,18,3,370
9,18,3,475
10,18,3,1220
11,18,3,846
12,18,3,3114
13,18,3,4603
14,18,3,625
15,18,3,1384
16,18,3,101
17,18,3,129
18,18,3,0
19,18,3,0
20,18,3,0
21,18,3,0
22,18,3,0
23,18,3,0
0,20,3,0
1,20,3,0
2,20,3,0
3,20,3,0
4,20,3,0
5,20,3,0
6,20,3,0
7,20,3,77
8,20,3,145
9,20,3,77
10,20,3,5186
11,20,3,1359
12,20,3,1543
13,20,3,3491
14,20,3,1245
15,20,3,550
16,20,3,442
17,20,3,108
18,20,3,0
19,20,3,0
20,20,3,0
21,20,3,0
22,20,3,0
23,20,3,0
0,21,3,0
1,21,3,0
2,21,3,0
3,21,3,0
4,21,3,0
5,21,3,0
6,21,3,0
7,21,3,130
8,21,3,984
9,21,3,588
10,21,3,1934
11,21,3,1093
12,21,3,1152
13,21,3,627
14,21,3,2360
15,21,3,1369
16,21,3,472
17,21,3,144
18,21,3,0
19,21,3,0
20,21,3,0
21,21,3,0
22,21,3,0
23,21,3,0
0,22,3,0
1,22,3,0
2,22,3,0
3,22,3,0
4,22,3,0
5,22,3,0
6,22,3,0
7,22,3,84
8,22,3,393
9,22,3,2209
10,22,3,604
11,22,3,59
12,22,3,7188
13,22,3,989
14,22,3,885
15,22,3,1286
16,22,3,1104
17,22,3,227
18,22,3,0
19,22,3,0
20,22,3,0
21,22,3,0
22,22,3,0
23,22,3,0
0,23,3,0
1,23,3,0
2,23,3,0
3,23,3,0
4,23,3,0
5,23,3,0
6,23,3,0
7,23,3,63
8,23,3,243
9,23,3,502
10,23,3,2244
11,23,3,561
12,23,3,1331
13,23,3,1913
14,23,3,2288
15,23,3,2049
16,23,3,436
17,23,3,99
18,23,3,0
19,23,3,0
20,23,3,0
21,23,3,0
22,23,3,0
23,23,3,0
0,24,3,0
1,24,3,0
2,24,3,0
3,24,3,0
4,24,3,0
5,24,3,0
6,24,3,0
7,24,3,50
8,24,3,928
9,24,3,1770
10,24,3,1451
11,24,3,1295
12,24,3,1934
13,24,3,2989
14,24,3,766
15,24,3,391
16,24,3,54
17,24,3,165
18,24,3,0
19,24,3,0
20,24,3,0
21,24,3,0
22,24,3,0
23,24,3,0
0,25,3,0
1,25,3,0
2,25,3,0
3,25,3,0
4,25,3,0
5,25,3,0
6,25,3,0
7,25,3,149
8,25,3,579
9,25,3,178
10,25,3,955
11,25,3,1013
12,25,3,1845
13,25,3,583
14,25,3,1838
15,25,3,1036
16,25,3,2368
17,25,3,139
18,25,3,0
19,25,3,0
20,25,3,0
21,25,3,0
22,25,3,0
23,25,3,0
0,27,3,0
1,27,3,0
2,27,3,0
3,27,3,0
4,27,3,0
5,27,3,0
6,27,3,0
7,27,3,58
8,27,3,190
9,27,3,66
10,27,3,1068
11,27,3,735
12,27,3,967
13,27,3,803
14,27,3,323
15,27,3,749
16,27,3,436
17,27,3,23
18,27,3,0
19,27,3,0
20,27,3,0
21,27,3,0
22,27,3,0
23,27,3,0
0,28,3,0
1,28,3,0
2,28,3,0
3,28,3,0
4,28,3,0
5,28,3,0
6,28,3,0
7,28,3,64
8,28,3,334
9,28,3,1368
10,28,3,712
11,28,3,619
12,28,3,1515
13,28,3,867
14,28,3,1093
15,28,3,3559
16,28,3,309
17,28,3,146
18,28,3,0
19,28,3,0
20,28,3,0
21,28,3,0
22,28,3,0
23,28,3,0
0,29,3,0
1,29,3,0
2,29,3,0
3,29,3,0
4,29,3,0
5,29,3,0
6,29,3,0
7,29,3,42
8,29,3,332
9,29,3,494
10,29,3,619
11,29,3,935
12,29,3,860
13,29,3,7433
14,29,3,1111
15,29,3,1813
16,29,3,6764
17,29,3,493
18,29,3,0
19,29,3,0
20,29,3,0
21,29,3,0
22,29,3,0
23,29,3,0
0,30,3,0
1,30,3,0
2,30,3,0
3,30,3,0
4,30,3,0
5,30,3,0
6,30,3,0
7,30,3,104
8,30,3,149
9,30,3,1169
10,30,3,2170
11,30,3,2214
12,30,3,1838
13,30,3,4345
14,30,3,2169
15,30,3,3259
16,30,3,550
17,30,3,323
18,30,3,0
19,30,3,0
20,30,3,0
21,30,3,0
22,30,3,0
23,30,3,0
0,31,3,0
1,31,3,0
2,31,3,0
3,31,3,0
4,31,3,0
5,31,3,0
6,31,3,0
7,31,3,44
8,31,3,101
9,31,3,1498
10,31,3,808
11,31,3,1677
12,31,3,266
13,31,3,3548
14,31,3,697
15,31,3,478
16,31,3,2474
17,31,3,675
18,31,3,0
19,31,3,0
20,31,3,0
21,31,3,0
22,31,3,0
23,31,3,0
0,1,4,0
1,1,4,0
2,1,4,0
3,1,4,0
4,1,4,0
5,1,4,0
6,1,4,0
7,1,4,138
8,1,4,390
9,1,4,1864
10,1,4,631
11,1,4,1824
12,1,4,6809
13,1,4,2214
14,1,4,1319
15,1,4,263
16,1,4,1446
17,1,4,121
18,1,4,0
19,1,4,0
20,1,4,0
21,1,4,0
22,1,4,0
23,1,4,0
0,3,4,0
1,3,4,0
2,3,4,0
3,3,4,0
4,3,4,0
5,3,4,0
6,3,4,0
7,3,4,57
8,3,4,136
9,3,4,86
10,3,4,452
11,3,4,3016
12,3,4,986
13,3,4,258
14,3,4,510
15,3,4,936
16,3,4,41
17,3,4,63
18,3,4,0
19,3,4,0
20,3,4,0
21,3,4,0
22,3,4,0
23,3,4,0
0,4,4,0
1,4,4,0
2,4,4,0
3,4,4,0
4,4,4,0
5,4,4,0
6,4,4,0
7,4,4,103
8,4,4,102
9,4,4,1043
10,4,4,1145
11,4,4,800
12,4,4,4539
13,4,4,1626
14,4,4,802
15,4,4,868
16,4,4,1496
17,4,4,32
18,4,4,0
19,4,4,0
20,4,4,0
21,4,4,0
22,4,4,0
23,4,4,0
0,5,4,0
1,5,4,0
2,5,4,0
3,5,4,0
4,5,4,0
5,5,4,0
6,5,4,0
7,5,4,40
8,5,4,1365
9,5,4,230
10,5,4,2002
11,5,4,1074
12,5,4,1363
13,5,4,566
14,5,4,837
15,5,4,1155
16,5,4,511
17,5,4,1383
18,5,4,0
19,5,4,0
20,5,4,0
21,5,4,0
22,5,4,0
23,5,4,0
0,6,4,0
1,6,4,0
2,6,4,0
3,6,4,0
4,6,4,0
5,6,4,0
6,6,4,0
7,6,4,85
8,6,4,132
9,6,4,157
10,6,4,1095
11,6,4,2128
12,6,4,1946
13,6,4,539
14,6,4,1707
15,6,4,656
16,6,4,194
17,6,4,76
18,6,4,0
19,6,4,0
20,6,4,0
21,6,4,0
22,6,4,0
23,6,4,0
0,7,4,0
1,7,4,0
2,7,4,0
3,7,4,0
4,7,4,0
5,7,4,0
6,7,4,0
7,7,4,63
8,7,4,40
9,7,4,852
10,7,4,698
11,7,4,1396
12,7,4,3267
13,7,4,1386
14,7,4,133
15,7,4,12
16,7,4,117
17,7,4,95
18,7,4,0
19,7,4,0
20,7,4,0
21,7,4,0
22,7,4,0
23,7,4,0
0,8,4,0
1,8,4,0
2,8,4,0
3,8,4,0
4,8,4,0
5,8,4,0
6,8,4,0
7,8,4,271
8,8,4,1672
9,8,4,749
10,8,4,1012
11,8,4,2163
12,8,4,1925
13,8,4,797
14,8,4,615
15,8,4,1895
16,8,4,56
17,8,4,192
18,8,4,0
19,8,4,0
20,8,4,0
21,8,4,0
22,8,4,0
23,8,4,0
0,10,4,0
1,10,4,0
2,10,4,0
3,10,4,0
4,10,4,0
5,10,4,0
6,10,4,0
7,10,4,74
8,10,4,143
9,10,4,10
10,10,4,319
11,10,4,1464
12,10,4,701
13,10,4,621
14,10,4,169
15,10,4,2075
16,10,4,541
17,10,4,168
18,10,4,0
19,10,4,0
20,10,4,0
21,10,4,0
22,10,4,0
23,10,4,0
0,11,4,0
1,11,4,0
2,11,4,0
3,11,4,0
4,11,4,0
5,11,4,0
6,11,4,0
7,11,4,161
8,11,4,2800
9,11,4,725
10,11,4,2943
11,11,4,2115
12,11,4,423
13,11,4,873
14,11,4,830
15,11,4,421
16,11,4,1022
17,11,4,393
18,11,4,0
19,11,4,0
20,11,4,0
21,11,4,0
22,11,4,0
23,11,4,0
0,12,4,0
1,12,4,0
2,12,4,0
3,12,4,0
4,12,4,0
5,12,4,0
6,12,4,0
7,12,4,188
8,12,4,343
9,12,4,710
10,12,4,4467
11,12,4,1379
12,12,4,1195
13,12,4,3336
14,12,4,1364
15,12,4,1078
16,12,4,1028
17,12,4,160
18,12,4,0
19,12,4,0
20,12,4,0
21,12,4,0
22,12,4,0
23,12,4,0
0,13,4,0
1,13,4,0
2,13,4,0
3,13,4,0
4,13,4,0
5,13,4,0
6,13,4,0
7,13,4,59
8,13,4,524
9,13,4,1059
10,13,4,7412
11,13,4,2782
12,13,4,954
13,13,4,950
14,13,4,1934
15,13,4,1793
16,13,4,373
17,13,4,49
18,13,4,0
19,13,4,0
20,13,4,0
21,13,4,0
22,13,4,0
23,13,4,0
0,14,4,0
1,14,4,0
2,14,4,0
3,14,4,0
4,14,4,0
5,14,4,0
6,14,4,0
7,14,4,61
8,14,4,1685
9,14,4,1304
10,14,4,1750
11,14,4,1860
12,14,4,2877
13,14,4,659
14,14,4,909
15,14,4,2501
16,14,4,1272
17,14,4,1083
18,14,4,0
19,14,4,0
20,14,4,0
21,14,4,0
22,14,4,0
23,14,4,0
0,15,4,0
1,15,4,0
2,15,4,0
3,15,4,0
4,15,4,0
5,15,4,0
6,15,4,0
7,15,4,40
8,15,4,13
9,15,4,1258
10,15,4,1725
11,15,4,742
12,15,4,4398
13,15,4,1401
14,15,4,1334
15,15,4,464
16,15,4,931
17,15,4,66
18,15,4,0
19,15,4,0
20,15,4,0
21,15,4,0
22,15,4,0
23,15,4,0
0,17,4,0
1,17,4,0
2,17,4,0
3,17,4,0
4,17,4,0
5,17,4,0
6,17,4,0
7,17,4,113
8,17,4,136
9,17,4,46
10,17,4,1565
11,17,4,2084
12,17,4,1465
13,17,4,1592
14,17,4,661
15,17,4,664
16,17,4,156
17,17,4,16
18,17,4,0
19,17,4,0
20,17,4,0
21,17,4,0
22,17,4,0
23,17,4,0
0,18,4,0
1,18,4,0
2,18,4,0
3,18,4,0
4,18,4,0
5,18,4,0
6,18,4,0
7,18,4,57
8,18,4,29
9,18,4,721
10,18,4,1065
11,18,4,1824
12,18,4,1202
13,18,4,5575
14,18,4,2658
15,18,4,2311
16,18,4,795
17,18,4,222
18,18,4,0
19,18,4,0
20,18,4,0
21,18,4,0
22,18,4,0
23,18,4,0
0,19,4,0
1,19,4,0
2,19,4,0
3,19,4,0
4,19,4,0
5,19,4,0
6,19,4,0
7,19,4,86
8,19,4,499
9,19,4,831
10,19,4,1460
11,19,4,1554
12,19,4,1694
13,19,4,1060
14,19,4,3721
15,19,4,1514
16,19,4,430
17,19,4,83
18,19,4,0
19,19,4,0
20,19,4,0
21,19,4,0
22,19,4,0
23,19,4,0
0,20,4,0
1,20,4,0
2,20,4,0
3,20,4,0
4,20,4,0
5,20,4,0
6,20,4,0
7,20,4,76
8,20,4,726
9,20,4,6354
10,20,4,562
11,20,4,3566
12,20,4,1041
13,20,4,3579
14,20,4,750
15,20,4,1172
16,20,4,105
17,20,4,490
18,20,4,0
19,20,4,0
20,20,4,0
21,20,4,0
22,20,4,0
23,20,4,0
0,21,4,0
1,21,4,0
2,21,4,0
3,21,4,0
4,21,4,0
5,21,4,0
6,21,4,0
7,21,4,87
8,21,4,239
9,21,4,1882
10,21,4,1194
11,21,4,414
12,21,4,3686
13,21,4,2808
14,21,4,639
15,21,4,1485
16,21,4,1949
17,21,4,1028
18,21,4,0
19,21,4,0
20,21,4,0
21,21,4,0
22,21,4,0
23,21,4,0
0,26,4,0
1,26,4,0
2,26,4,0
3,26,4,0
4,26,4,0
5,26,4,0
6,26,4,0
7,26,4,152
8,26,4,668
9,26,4,1935
10,26,4,675
11,26,4,3061
12,26,4,1861
13,26,4,1997
14,26,4,1803
15,26,4,2684
16,26,4,1034
17,26,4,213
18,26,4,0
19,26,4,0
20,26,4,0
21,26,4,0
22,26,4,0
23,26,4,0
0,27,4,0
1,27,4,0
2,27,4,0
3,27,4,0
4,27,4,0
5,27,4,0
6,27,4,0
7,27,4,14
8,27,4,511
9,27,4,407
10,27,4,1416
11,27,4,1204
12,27,4,2356
13,27,4,1179
14,27,4,6358
15,27,4,3429
16,27,4,239
17,27,4,697
18,27,4,0
19,27,4,0
20,27,4,0
21,27,4,0
22,27,4,0
23,27,4,0
0,28,4,0
1,28,4,0
2,28,4,0
3,28,4,0
4,28,4,0
5,28,4,0
6,28,4,0
7,28,4,318
8,28,4,325
9,28,4,446
10,28,4,5063
11,28,4,394
12,28,4,1303
13,28,4,2258
14,28,4,861
15,28,4,998
16,28,4,942
17,28,4,71
18,28,4,0
19,28,4,0
20,28,4,0
21,28,4,0
22,28,4,0
23,28,4,0
0,1,5,0
1,1,5,0
2,1,5,0
3,1,5,0
4,1,5,0
5,1,5,0
6,1,5,0
7,1,5,83
8,1,5,29
9,1,5,152
10,1,5,210
11,1,5,1042
12,1,5,1014
13,1,5,451
14,1,5,738
15,1,5,126
16,1,5,131
17,1,5,47
18,1,5,0
19,1,5,0
20,1,5,0
21,1,5,0
22,1,5,0
23,1,5,0
0,3,5,0
1,3,5,0
2,3,5,0
3,3,5,0
4,3,5,0
5,3,5,0
6,3,5,0
7,3,5,143
8,3,5,48
9,3,5,1397
10,3,5,2109
11,3,5,1797
12,3,5,1930
13,3,5,2000
14,3,5,186
15,3,5,670
16,3,5,601
17,3,5,208
18,3,5,0
19,3,5,0
20,3,5,0
21,3,5,0
22,3,5,0
23,3,5,0
0,4,5,0
1,4,5,0
2,4,5,0
3,4,5,0
4,4,5,0
5,4,5,0
6,4,5,0
7,4,5,98
8,4,5,972
9,4,5,416
10,4,5,713
11,4,5,8376
12,4,5,733
13,4,5,107
14,4,5,1211
15,4,5,1300
16,4,5,717
17,4,5,221
18,4,5,0
19,4,5,0
20,4,5,0
21,4,5,0
22,4,5,0
23,4,5,0
0,5,5,0
1,5,5,0
2,5,5,0
3,5,5,0
4,5,5,0
5,5,5,0
6,5,5,0
7,5,5,275
8,5,5,584
9,5,5,2582
10,5,5,794
11,5,5,1892
12,5,5,1707
13,5,5,1944
14,5,5,886
15,5,5,2485
16,5,5,737
17,5,5,615
18,5,5,0
19,5,5,0
20,5,5,0
21,5,5,0
22,5,5,0
23,5,5,0
0,6,5,0
1,6,5,0
2,6,5,0
3,6,5,0
4,6,5,0
5,6,5,0
6,6,5,0
7,6,5,127
8,6,5,3410
9,6,5,1318
10,6,5,2871
11,6,5,1238
12,6,5,1198
13,6,5,4821
14,6,5,766
15,6,5,1241
16,6,5,1030
17,6,5,139
18,6,5,0
19,6,5,0
20,6,5,0
21,6,5,0
22,6,5,0
23,6,5,0
0,8,5,0
1,8,5,0
2,8,5,0
3,8,5,0
4,8,5,0
5,8,5,0
6,8,5,0
7,8,5,44
8,8,5,100
9,8,5,184
10,8,5,837
11,8,5,1686
12,8,5,3454
13,8,5,840
14,8,5,1057
15,8,5,1321
16,8,5,845
17,8,5,53
18,8,5,0
19,8,5,0
20,8,5,0
21,8,5,0
22,8,5,0
23,8,5,0
0,9,5,0
1,9,5,0
2,9,5,0
3,9,5,0
4,9,5,0
5,9,5,0
6,9,5,0
7,9,5,179
8,9,5,253
9,9,5,888
10,9,5,958
11,9,5,252
12,9,5,2801
13,9,5,1317
14,9,5,1792
15,9,5,1946
16,9,5,2215
17,9,5,126
18,9,5,0
19,9,5,0
20,9,5,0
21,9,5,0
22,9,5,0
23,9,5,0
0,10,5,0
1,10,5,0
2,10,5,0
3,10,5,0
4,10,5,0
5,10,5,0
6,10,5,0
7,10,5,34
8,10,5,339
9,10,5,720
10,10,5,2668
11,10,5,2370
12,10,5,3491
13,10,5,1349
14,10,5,770
15,10,5,3745
16,10,5,828
17,10,5,133
18,10,5,0
19,10,5,0
20,10,5,0
21,10,5,0
22,10,5,0
23,10,5,0
0,11,5,0
1,11,5,0
2,11,5,0
3,11,5,0
4,11,5,0
5,11,5,0
6,11,5,0
7,11,5,1093
8,11,5,275
9,11,5,568
10,11,5,786
11,11,5,420
12,11,5,4431
13,11,5,1574
14,11,5,3086
15,11,5,1536
16,11,5,359
17,11,5,679
18,11,5,0
19,11,5,0
20,11,5,0
21,11,5,0
22,11,5,0
23,11,5,0
0,12,5,0
1,12,5,0
2,12,5,0
3,12,5,0
4,12,5,0
5,12,5,0
6,12,5,0
7,12,5,54
8,12,5,785
9,12,5,1446
10,12,5,2099
11,12,5,1137
12,12,5,3683
13,12,5,1699
14,12,5,47
15,12,5,32
16,12,5,1971
17,12,5,259
18,12,5,0
19,12,5,0
20,12,5,0
21,12,5,0
22,12,5,0
23,12,5,0
0,13,5,0
1,13,5,0
2,13,5,0
3,13,5,0
4,13,5,0
5,13,5,0
6,13,5,0
7,13,5,95
8,13,5,834
9,13,5,950
10,13,5,2447
11,13,5,3067
12,13,5,1298
13,13,5,621
14,13,5,1357
15,13,5,919
16,13,5,1079
17,13,5,243
18,13,5,0
19,13,5,0
20,13,5,0
21,13,5,0
22,13,5,0
23,13,5,0
0,15,5,0
1,15,5,0
2,15,5,0
3,15,5,0
4,15,5,0
5,15,5,0
6,15,5,0
7,15,5,77
8,15,5,109
9,15,5,52
10,15,5,112
11,15,5,940
12,15,5,2084
13,15,5,902
14,15,5,408
15,15,5,411
16,15,5,358
17,15,5,41
18,15,5,0
19,15,5,0
20,15,5,0
21,15,5,0
22,15,5,0
23,15,5,0
0,16,5,0
1,16,5,0
2,16,5,0
3,16,5,0
4,16,5,0
5,16,5,0
6,16,5,0
7,16,5,53
8,16,5,275
9,16,5,2222
10,16,5,1021
11,16,5,479
12,16,5,3149
13,16,5,445
14,16,5,3374
15,16,5,1071
16,16,5,1054
17,16,5,47
18,16,5,0
19,16,5,0
20,16,5,0
21,16,5,0
22,16,5,0
23,16,5,0
0,17,5,0
1,17,5,0
2,17,5,0
3,17,5,0
4,17,5,0
5,17,5,0
6,17,5,0
7,17,5,89
8,17,5,678
9,17,5,248
10,17,5,2074
11,17,5,6076
12,17,5,1756
13,17,5,946
14,17,5,1479
15,17,5,3116
16,17,5,1250
17,17,5,108
18,17,5,0
19,17,5,0
20,17,5,0
21,17,5,0
22,17,5,0
23,17,5,0
0,18,5,0
1,18,5,0
2,18,5,0
3,18,5,0
4,18,5,0
5,18,5,0
6,18,5,0
7,18,5,66
8,18,5,64
9,18,5,2465
10,18,5,5856
11,18,5,1550
12,18,5,2050
13,18,5,1744
14,18,5,1087
15,18,5,1670
16,18,5,1584
17,18,5,57
18,18,5,0
19,18,5,0
20,18,5,0
21,18,5,0
22,18,5,0
23,18,5,0
0,19,5,0
1,19,5,0
2,19,5,0
3,19,5,0
4,19,5,0
5,19,5,0
6,19,5,0
7,19,5,625
8,19,5,483
9,19,5,1320
10,19,5,2076
11,19,5,1508
12,19,5,1590
13,19,5,1316
14,19,5,2769
15,19,5,867
16,19,5,1425
17,19,5,1012
18,19,5,0
19,19,5,0
20,19,5,0
21,19,5,0
22,19,5,0
23,19,5,0
0,20,5,0
1,20,5,0
2,20,5,0
3,20,5,0
4,20,5,0
5,20,5,0
6,20,5,0
7,20,5,56
8,20,5,1056
9,20,5,2113
10,20,5,2976
11,20,5,1727
12,20,5,630
13,20,5,2324
14,20,5,2012
15,20,5,987
16,20,5,800
17,20,5,114
18,20,5,0
19,20,5,0
20,20,5,0
21,20,5,0
22,20,5,0
23,20,5,0
0,22,5,0
1,22,5,0
2,22,5,0
3,22,5,0
4,22,5,0
5,22,5,0
6,22,5,0
7,22,5,46
8,22,5,146
9,22,5,106
10,22,5,1551
11,22,5,2968
12,22,5,2196
13,22,5,2810
14,22,5,845
15,22,5,1532
16,22,5,56
17,22,5,72
18,22,5,0
19,22,5,0
20,22,5,0
21,22,5,0
22,22,5,0
23,22,5,0
0,23,5,0
1,23,5,0
2,23,5,0
3,23,5,0
4,23,5,0
5,23,5,0
6,23,5,0
7,23,5,150
8,23,5,570
9,23,5,675
10,23,5,9
11,23,5,2977
12,23,5,1282
13,23,5,6811
14,23,5,2156
15,23,5,1060
16,23,5,277
17,23,5,68
18,23,5,0
19,23,5,0
20,23,5,0
21,23,5,0
22,23,5,0
23,23,5,0
0,24,5,0
1,24,5,0
2,24,5,0
3,24,5,0
4,24,5,0
5,24,5,0
6,24,5,0
7,24,5,155
8,24,5,1320
9,24,5,2752
10,24,5,4569
11,24,5,1309
12,24,5,1052
13,24,5,862
14,24,5,1384
15,24,5,2248
16,24,5,61
17,24,5,242
18,24,5,0
19,24,5,0
20,24,5,0
21,24,5,0
22,24,5,0
23,24,5,0
0,25,5,0
1,25,5,0
2,25,5,0
3,25,5,0
4,25,5,0
5,25,5,0
6,25,5,0
7,25,5,151
8,25,5,281
9,25,5,507
10,25,5,1491
11,25,5,2435
12,25,5,1663
13,25,5,349
14,25,5,980
15,25,5,1249
16,25,5,362
17,25,5,831
18,25,5,0
19,25,5,0
20,25,5,0
21,25,5,0
22,25,5,0
23,25,5,0
0,26,5,0
1,26,5,0
2,26,5,0
3,26,5,0
4,26,5,0
5,26,5,0
6,26,5,0
7,26,5,90
8,26,5,204
9,26,5,402
10,26,5,2201
11,26,5,430
12,26,5,995
13,26,5,1115
14,26,5,1212
15,26,5,600
16,26,5,638
17,26,5,265
18,26,5,0
19,26,5,0
20,26,5,0
21,26,5,0
22,26,5,0
23,26,5,0
0,27,5,0
1,27,5,0
2,27,5,0
3,27,5,0
4,27,5,0
5,27,5,0
6,27,5,0
7,27,5,47
8,27,5,59
9,27,5,728
10,27,5,6685
11,27,5,392
12,27,5,1410
13,27,5,2414
14,27,5,2047
15,27,5,1665
16,27,5,133
17,27,5,404
18,27,5,0
19,27,5,0
20,27,5,0
21,27,5,0
22,27,5,0
23,27,5,0
0,29,5,0
1,29,5,0
2,29,5,0
3,29,5,0
4,29,5,0
5,29,5,0
6,29,5,0
7,29,5,117
8,29,5,85
9,29,5,40
10,29,5,514
11,29,5,503
12,29,5,808
13,29,5,819
14,29,5,956
15,29,5,511
16,29,5,187
17,29,5,103
18,29,5,0
19,29,5,0
20,29,5,0
21,29,5,0
22,29,5,0
23,29,5,0
0,31,5,0
1,31,5,0
2,31,5,0
3,31,5,0
4,31,5,0
5,31,5,0
6,31,5,0
7,31,5,32
8,31,5,497
9,31,5,1275
10,31,5,1206
11,31,5,528
12,31,5,674
13,31,5,2556
14,31,5,1437
15,31,5,2087
16,31,5,36
17,31,5,116
18,31,5,0
19,31,5,0
20,31,5,0
21,31,5,0
22,31,5,0
23,31,5,0
0,1,6,0
1,1,6,0
2,1,6,0
3,1,6,0
4,1,6,0
5,1,6,0
6,1,6,0
7,1,6,102
8,1,6,645
9,1,6,117
10,1,6,197
11,1,6,894
12,1,6,1595
13,1,6,433
14,1,6,493
15,1,6,1762
16,1,6,193
17,1,6,1524
18,1,6,0
19,1,6,0
20,1,6,0
21,1,6,0
22,1,6,0
23,1,6,0
0,2,6,0
1,2,6,0
2,2,6,0
3,2,6,0
4,2,6,0
5,2,6,0
6,2,6,0
7,2,6,93
